CREATED_AT,NAME,VALUE,UNIT
5/5/2022 16:51,powerConsumed,160.6389313,W
5/5/2022 13:56,powerConsumed,59,W
5/5/2022 0:16,powerConsumed,72.38464355,W
5/5/2022 21:01,powerConsumed,87.60529327,W
5/5/2022 16:56,powerConsumed,93,W
5/5/2022 12:56,powerConsumed,54,W
5/5/2022 0:31,powerConsumed,86.60888672,W
5/5/2022 21:16,powerConsumed,143.8081055,W
5/5/2022 23:11,powerConsumed,78.78710938,W
5/5/2022 11:26,powerConsumed,82.02420044,W
5/5/2022 4:31,powerConsumed,42.64550781,W
5/5/2022 23:01,powerConsumed,150.2728271,W
5/5/2022 2:26,powerConsumed,52.87988281,W
5/5/2022 12:26,powerConsumed,67,W
5/5/2022 21:56,powerConsumed,88.85913086,W
5/5/2022 15:31,powerConsumed,145.1524048,W
5/5/2022 22:16,powerConsumed,67.10974121,W
5/5/2022 19:06,powerConsumed,76.01403046,W
5/5/2022 16:36,powerConsumed,57,W
5/5/2022 11:06,powerConsumed,63,W
5/5/2022 22:16,powerConsumed,67.10974121,W
5/5/2022 3:46,powerConsumed,43.5,W
5/5/2022 23:41,powerConsumed,177.2797852,W
5/5/2022 17:31,powerConsumed,150.9253235,W
5/5/2022 12:56,powerConsumed,54,W
5/5/2022 14:36,powerConsumed,59,W
5/5/2022 14:06,powerConsumed,63.00160217,W
5/5/2022 14:16,powerConsumed,71,W
5/5/2022 18:36,powerConsumed,61,W
5/5/2022 3:26,powerConsumed,71.61669922,W
5/5/2022 22:56,powerConsumed,60.49557495,W
5/5/2022 2:16,powerConsumed,22.24511719,W
5/5/2022 1:11,powerConsumed,63.74951172,W
5/5/2022 1:26,powerConsumed,136.7858582,W
5/5/2022 21:46,powerConsumed,184.9946289,W
5/5/2022 2:46,powerConsumed,123.6611328,W
5/5/2022 19:46,powerConsumed,97,W
