CREATED_AT,NAME,VALUE,UNIT
7/7/2022 7:46,powerConsumed,304.5687561,W
7/7/2022 17:16,powerConsumed,-170,W
7/7/2022 0:46,powerConsumed,731.0095825,W
7/7/2022 16:21,powerConsumed,85.20450592,W
7/7/2022 10:02,powerConsumed,435.6923523,W
7/7/2022 13:26,powerConsumed,79.37799835,W
7/7/2022 4:26,powerConsumed,1934.894409,W
7/7/2022 20:22,powerConsumed,271.0338135,W
7/7/2022 19:21,powerConsumed,98,W
7/7/2022 18:21,powerConsumed,93,W
7/7/2022 19:16,powerConsumed,79,W
7/7/2022 22:46,powerConsumed,196.3730469,W
7/7/2022 10:11,powerConsumed,333,W
7/7/2022 20:32,powerConsumed,304.3094788,W
7/7/2022 21:26,powerConsumed,187.5313568,W
7/7/2022 9:06,powerConsumed,217.9402313,W
7/7/2022 10:02,powerConsumed,435.6923523,W
7/7/2022 20:47,powerConsumed,-178.5351563,W
7/7/2022 22:36,powerConsumed,223.9267578,W
7/7/2022 11:01,powerConsumed,436,W
7/7/2022 6:56,powerConsumed,359.8084412,W
7/7/2022 16:56,powerConsumed,86.87232208,W
7/7/2022 9:41,powerConsumed,466,W
7/7/2022 0:16,powerConsumed,778.9954224,W
7/7/2022 7:51,powerConsumed,-309,W
7/7/2022 11:21,powerConsumed,319,W
7/7/2022 8:31,powerConsumed,171.165863,W
7/7/2022 10:07,powerConsumed,2427.467529,W
7/7/2022 20:42,powerConsumed,188.1006165,W
7/7/2022 19:21,powerConsumed,98,W
7/7/2022 19:46,powerConsumed,88.87400055,W
7/7/2022 3:41,powerConsumed,3395.665283,W
7/7/2022 5:41,powerConsumed,624.3739624,W
7/7/2022 2:36,powerConsumed,769.8736572,W
7/7/2022 18:56,powerConsumed,224.1479492,W
7/7/2022 0:21,powerConsumed,-905.8574219,W
7/7/2022 16:41,powerConsumed,107.6931686,W
7/7/2022 19:46,powerConsumed,88.87400055,W
7/7/2022 7:51,powerConsumed,309,W
7/7/2022 10:31,powerConsumed,350.9602661,W
7/7/2022 9:06,powerConsumed,217.9402313,W
7/7/2022 0:41,powerConsumed,717.7114258,W
7/7/2022 4:11,powerConsumed,773.4211426,W
8/7/2022 11:51,powerConsumed,-492,W
8/7/2022 5:21,powerConsumed,200.4316406,W
8/7/2022 13:21,powerConsumed,265.0527344,W
8/7/2022 19:52,powerConsumed,85.48690033,W
8/7/2022 10:51,powerConsumed,305.5906067,W
8/7/2022 16:01,powerConsumed,-218.6303101,W
8/7/2022 19:01,powerConsumed,72,W
8/7/2022 11:41,powerConsumed,370,W
8/7/2022 2:01,powerConsumed,1655.720215,W
8/7/2022 2:06,powerConsumed,1195.666016,W
8/7/2022 11:51,powerConsumed,492,W
8/7/2022 3:21,powerConsumed,2448.150391,W
8/7/2022 23:26,powerConsumed,181.4796448,W
8/7/2022 1:16,powerConsumed,1441.969482,W
8/7/2022 2:01,powerConsumed,1655.720215,W
8/7/2022 18:26,powerConsumed,87,W
8/7/2022 17:21,powerConsumed,108.1973419,W
8/7/2022 8:11,powerConsumed,378,W
8/7/2022 23:26,powerConsumed,181.4796448,W
8/7/2022 20:26,powerConsumed,-77.99223328,W
8/7/2022 0:06,powerConsumed,108.5541992,W
8/7/2022 22:01,powerConsumed,214.4954834,W
8/7/2022 7:31,powerConsumed,381.4915771,W
8/7/2022 3:36,powerConsumed,2939.635986,W
8/7/2022 2:21,powerConsumed,1376.712891,W
8/7/2022 17:31,powerConsumed,198.0298462,W
8/7/2022 11:56,powerConsumed,411.5068359,W
8/7/2022 7:01,powerConsumed,661.0483398,W
